,conjunctToSent,conjunctTypesToSent,conjunctToWords,conjunctNum,conjunctTypesToTotal,conjunctNeighborSent,synonymToNouns,synonymToVerbs,averageSynClassNOUN,averageSynClassVERB,TTR,CorrectedTTR,RootTTR,BilogTTR,MTLD,POS_numNouns,POS_numProperNouns,POS_numPronouns,POS_numConjunct,POS_numAdjectives,POS_numVerbs,POS_numAdverbs,POS_numModals,POS_numPrepositions,POS_numInterjections,POS_numPerPronouns,POS_numWhPronouns,POS_numLexicals,POS_numFunctionWords,POS_numDeterminers,POS_numVerbsVB,POS_numVerbsVBG,POS_numVerbsVBN,POS_numVerbsVBP,POS_numVerbsVBZ,POS_advVar,POS_adjVar,POS_modVar,POS_nounVar,POS_verbVar1,POS_verbVar2,POS_squaredVerbVar1,POS_correctedVV1,localNounOverlapCount,localArgumentOverlapCount,localStemOverlapCount,localContentWordOverlap,globalNounOverlapCount,globalArgumentOverlapCount,globalStemOverlapCount,globalContentWordOverlap,DISC_RefExprPronounsPerNoun,DISC_RefExprPronounsPerSen,DISC_RefExprPronounsPerWord,DISC_RefExprPerPronounsPerSen,DISC_RefExprPerProPerWord,DISC_RefExprPossProPerSen,DISC_RefExprPossProPerWord,DISC_RefExprDefArtPerSen,DISC_RefExprDefArtPerWord,DISC_RefExprProperNounsPerNoun
LRE09,0.2954545454545454,0.0909090909090909,0.0296127562642369,13,0.3076923076923077,0.0227272727272727,0.890625,0.8490566037735849,1.1228070175438596,1.1777777777777778,0.0250569476082004,0.3712320188845548,0.5250013558936825,0.3940990227799937,43.9,0.2288828337874659,0.0108991825613079,0.0626702997275204,0.0381471389645776,0.0626702997275204,0.1961852861035422,0.0790190735694822,0,0.1880108991825613,0.0,0.0626702997275204,0,0.5667574931880109,0.5122615803814714,0.1444141689373297,0.1634877384196185,0,0.0326975476839237,0,0,0.1394230769230769,0.110576923076923,0.25,0.4038461538461538,1.263157894736842,0.3461538461538461,90.94736842105264,6.743417843388197,0.0,0.3863636363636363,0.4090909090909091,2.022727272727273,0.0,5.636363636363637,6.977272727272728,40.68181818181818,0.2875,0.5227272727272727,0.0523917995444191,0.5227272727272727,0.0523917995444191,0.0,0.0,0.0,0.0,0.05
BRE05,0.3181818181818182,0.0606060606060606,0.0321100917431192,21,0.1904761904761904,0.0,0.9420289855072465,0.9156626506024096,1.0615384615384615,1.0921052631578947,0.0214067278287461,0.3871008845265317,0.5474433209040426,0.4070667330569624,56.25292397660819,0.212890625,0.029296875,0.03515625,0.044921875,0.0703125,0.2265625,0.1171875,0,0.17578125,0.0,0.03515625,0,0.626953125,0.490234375,0.1171875,0.1796875,0,0.046875,0,0,0.1869158878504672,0.1121495327102803,0.2990654205607476,0.3395638629283489,1.288888888888889,0.3613707165109034,149.51111111111112,8.646129512999186,0.0,0.2727272727272727,0.2727272727272727,1.0454545454545454,0.0,7.787878787878788,9.318181818181818,36.60606060606061,0.1914893617021276,0.2727272727272727,0.0275229357798165,0.2727272727272727,0.0275229357798165,0.0,0.0,0.0,0.0,0.1595744680851064
OCM14,0.3846153846153846,0.0769230769230769,0.0384615384615384,20,0.2,0.0192307692307692,0.8591549295774648,0.8301886792452831,1.1639344262295082,1.2045454545454546,0.023076923076923,0.3721042037676254,0.5262348115842176,0.3973416485575337,43.36232412926246,0.2441860465116279,0.013953488372093,0.0348837209302325,0.041860465116279,0.0697674418604651,0.1674418604651162,0.1581395348837209,0,0.1906976744186046,0.0,0.0348837209302325,0,0.6395348837209303,0.5186046511627908,0.0930232558139534,0.1534883720930232,0,0.013953488372093,0,0,0.2472727272727272,0.109090909090909,0.3563636363636364,0.3818181818181818,1.2857142857142858,0.2618181818181818,92.57142857142856,6.80336051416609,0.0,0.3076923076923077,0.3653846153846153,1.9807692307692308,0.0,4.673076923076923,5.807692307692308,43.15384615384615,0.1515151515151515,0.2884615384615384,0.0288461538461538,0.2884615384615384,0.0288461538461538,0.0,0.0,0.0,0.0,0.0606060606060606
PES03,0.375,0.0625,0.0375,18,0.1666666666666666,0.0208333333333333,0.935897435897436,0.9387755102040816,1.0684931506849316,1.065217391304348,0.025,0.3872983346207417,0.5477225575051661,0.4024931554103401,48.48484848484848,0.2745098039215686,0.0073529411764705,0.0196078431372549,0.0416666666666666,0.0759803921568627,0.1519607843137254,0.0588235294117647,0,0.2009803921568627,0.0049019607843137,0.0196078431372549,0,0.5612745098039216,0.4975490196078431,0.1715686274509804,0.1176470588235294,0,0.034313725490196,0,0,0.1048034934497816,0.1353711790393013,0.2401746724890829,0.4890829694323144,1.1923076923076923,0.2707423580786026,73.92307692307692,6.079600189283705,0.0,0.125,0.1458333333333333,2.2916666666666665,0.0,1.7708333333333333,2.583333333333333,47.333333333333336,0.073394495412844,0.1666666666666666,0.0166666666666666,0.1666666666666666,0.0166666666666666,0.0,0.0,0.0,0.0,0.0275229357798165
GRE01,0.2826086956521739,0.0652173913043478,0.0284463894967177,13,0.2307692307692307,0.0,0.9382716049382716,0.76,1.0657894736842106,1.3157894736842106,0.0262582056892779,0.3969247209933735,0.5613363236699856,0.4057200170513962,53.951388888888886,0.2791327913279133,0.021680216802168,0.035230352303523,0.040650406504065,0.070460704607046,0.1707317073170731,0.073170731707317,0,0.1978319783197832,0.0,0.035230352303523,0,0.5934959349593496,0.4796747967479675,0.1327913279132791,0.1409214092140921,0,0.029810298102981,0,0,0.1232876712328767,0.1187214611872146,0.2420091324200913,0.4703196347031963,1.1666666666666667,0.2876712328767123,73.5,6.06217782649107,0.0,0.1739130434782608,0.2826086956521739,1.673913043478261,0.0,4.108695652173913,5.804347826086956,38.10869565217392,0.1368421052631579,0.2826086956521739,0.0284463894967177,0.2826086956521739,0.0284463894967177,0.0,0.0,0.0,0.0,0.0842105263157894
BFC02,0.3578947368421052,0.0421052631578947,0.0357894736842105,34,0.1176470588235294,0.0105263157894736,0.8103448275862069,0.8636363636363636,1.2340425531914894,1.1578947368421053,0.0147368421052631,0.3211820274187864,0.4542199791661351,0.3849007455368109,51.69491525423729,0.2477183833116036,0.0221642764015645,0.0273794002607561,0.0456323337679269,0.0612777053455019,0.1538461538461538,0.1525423728813559,0,0.2020860495436766,0.0,0.0273794002607561,0,0.6153846153846154,0.5371577574967406,0.1095176010430247,0.1329856584093872,0,0.0208604954367666,0,0,0.2478813559322034,0.0995762711864406,0.3474576271186441,0.4025423728813559,1.2826086956521738,0.25,151.34782608695653,8.699075413138932,0.0,0.2631578947368421,0.2947368421052631,1.5263157894736843,0.0,7.463157894736842,10.652631578947368,56.8,0.1213872832369942,0.2210526315789473,0.0221052631578947,0.2210526315789473,0.0221052631578947,0.0,0.0,0.0,0.0,0.0982658959537572
LRE06,0.3783783783783784,0.1081081081081081,0.0381471389645776,14,0.2857142857142857,0.0,0.9591836734693876,0.8048780487804879,1.0425531914893618,1.2424242424242424,0.0326975476839237,0.4429280823153373,0.6263949011662566,0.4207882114127543,73.4,0.217391304347826,0.0133779264214046,0.040133779264214,0.040133779264214,0.0735785953177257,0.2140468227424749,0.1237458193979933,0,0.1739130434782608,0.0033444816053511,0.040133779264214,0,0.6287625418060201,0.4949832775919732,0.1137123745819397,0.1839464882943143,0,0.0301003344481605,0,0,0.1968085106382978,0.1170212765957446,0.3138297872340425,0.3457446808510638,1.3061224489795915,0.3404255319148936,83.59183673469387,6.464976285134148,0.0,0.2162162162162162,0.2702702702702703,0.972972972972973,0.0,3.2432432432432434,4.135135135135135,18.324324324324323,0.1967213114754098,0.3243243243243243,0.0326975476839237,0.3243243243243243,0.0326975476839237,0.0,0.0,0.0,0.0,0.0655737704918032
CVL04,0.5416666666666666,0.0833333333333333,0.0541666666666666,26,0.1538461538461538,0.0,0.8904109589041096,0.9230769230769232,1.123076923076923,1.0833333333333333,0.025,0.3872983346207417,0.5477225575051661,0.4024931554103401,48.88787533257317,0.2481751824817518,0.0097323600973236,0.0462287104622871,0.0632603406326034,0.0583941605839416,0.1484184914841849,0.1021897810218978,0,0.194647201946472,0.0024330900243309,0.0462287104622871,0,0.5571776155717761,0.5450121654501217,0.1362530413625304,0.1313868613138686,0,0.0170316301703163,0,0,0.1834061135371179,0.1048034934497816,0.2882096069868995,0.445414847161572,1.1296296296296295,0.2663755458515284,68.9074074074074,5.869727736761195,0.0,0.1875,0.2291666666666666,1.9166666666666667,0.0,3.7083333333333335,4.145833333333333,41.458333333333336,0.1938775510204081,0.3958333333333333,0.0395833333333333,0.3958333333333333,0.0395833333333333,0.0,0.0,0.0,0.0,0.0408163265306122
GRE13,0.4716981132075472,0.0754716981132075,0.0475285171102661,25,0.16,0.0,0.8518518518518519,0.8235294117647058,1.173913043478261,1.2142857142857142,0.0247148288973384,0.4008071703858348,0.5668269362560315,0.4093896319377032,55.111264545588455,0.2328159645232816,0.0088691796008869,0.0288248337028824,0.0532150776053215,0.1019955654101995,0.1485587583148558,0.1130820399113082,0,0.1685144124168514,0.0,0.0288248337028824,0,0.5964523281596452,0.516629711751663,0.1529933481152993,0.1219512195121951,0,0.0266075388026607,0,0,0.1895910780669145,0.1710037174721189,0.3605947955390334,0.3903345724907063,1.1964285714285714,0.2490706319702602,80.16071428571429,6.330904922904556,0.0,0.1886792452830188,0.2075471698113207,1.7358490566037736,0.0,3.509433962264151,4.471698113207547,42.09433962264151,0.1287128712871287,0.2452830188679245,0.0247148288973384,0.2452830188679245,0.0247148288973384,0.0,0.0,0.0,0.0,0.0396039603960396
HES05,0.3181818181818182,0.0681818181818181,0.0318181818181818,14,0.2142857142857142,0.0,0.918032786885246,0.8070175438596491,1.0892857142857142,1.2391304347826086,0.0295454545454545,0.4382299106011073,0.619750683009635,0.4213971228671841,47.18187461204221,0.2314049586776859,0.0110192837465564,0.0578512396694214,0.0413223140495867,0.0743801652892562,0.1818181818181818,0.0881542699724518,0,0.2066115702479339,0.0,0.0578512396694214,0,0.5757575757575758,0.512396694214876,0.1184573002754821,0.1515151515151515,0,0.0303030303030303,0,0,0.1531100478468899,0.1291866028708134,0.2822966507177033,0.4019138755980861,1.1785714285714286,0.3157894736842105,77.78571428571429,6.236413804652249,0.0,0.3863636363636363,0.4318181818181818,1.4545454545454546,0.0,5.181818181818182,6.227272727272728,27.727272727272727,0.2625,0.4772727272727273,0.0477272727272727,0.4772727272727273,0.0477272727272727,0.0,0.0,0.0,0.0,0.05
